"","MovieID","title","year","genres","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western"
"1561","1613","Star Maps (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1562","1929","Grand Hotel (1932)","1932","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1563","1326","Amityville II: The Possession (1982)","1982","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1564","2083","Muppet Christmas Carol, The (1992)","1992","Children's|Musical",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1565","1656","Swept from the Sea (1997)","1997","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1566","3731","Cutter's Way (1981)","1981","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1567","2530","Beneath the Planet of the Apes (1970)","1970","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1568","3212","Born to Win (1971)","1971","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1569","3122","Santa Fe Trail (1940)","1940","Drama|Romance|Western",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"1570","3377","Hangmen Also Die (1943)","1943","Drama|War",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"1571","3764","F/X 2 (1992)","1992","Action|Crime|Thriller",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1572","1022","Cinderella (1950)","1950","Animation|Children's|Musical",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1573","3029","Nighthawks (1981)","1981","Action|Drama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1574","1874","Still Breathing (1997)","1997","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1575","2044","Devil and Max Devlin, The (1981)","1981","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576","2537","Beyond the Poseidon Adventure (1979)","1979","Adventure",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577","2851","Saturn 3 (1979)","1979","Adventure|Sci-Fi|Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1578","1302","Field of Dreams (1989)","1989","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1579","897","For Whom the Bell Tolls (1943)","1943","Adventure|War",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1580","2652","Curse of Frankenstein, The (1957)","1957","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1581","590","Dances with Wolves (1990)","1990","Adventure|Drama|Western",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1582","1362","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","1970","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1583","715","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1584","1859","Taste of Cherry (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1585","2304","Love Is the Devil (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1586","3083","All About My Mother (Todo Sobre Mi Madre) (1999)","1999","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1587","2472","Tough Guys (1986)","1986","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588","2605","Entrapment (1999)","1999","Crime|Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1589","1904","Henry Fool (1997)","1997","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1590","754","Gold Diggers: The Secret of Bear Mountain (1995)","1995","Adventure|Children's",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1591","546","Super Mario Bros. (1993)","1993","Action|Adventure|Children's|Sci-Fi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1592","855","Every Other Weekend (1990)","1990","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1593","3541","Third World Cop (1999)","1999","Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1594","2752","Outrageous Fortune (1987)","1987","Comedy|Mystery",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1595","575","Little Rascals, The (1994)","1994","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1596","2417","Heartburn (1986)","1986","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1597","1977","Friday the 13th: The Final Chapter (1984)","1984","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1598","1915","Voyage to the Beginning of the World (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1599","2705","Late August, Early September (Fin août, début septembre) (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1600","931","Spellbound (1945)","1945","Mystery|Romance|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1601","3723","Hamlet (1990)","1990","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1602","1960","Last Emperor, The (1987)","1987","Drama|War",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"1603","1921","Pi (1998)","1998","Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1604","222","Circle of Friends (1995)","1995","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1605","2963","Joe the King (1999)","1999","Crime|Drama",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1606","1983","Halloween II (1981)","1981","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1607","1218","Killer, The (Die xue shuang xiong) (1989)","1989","Action|Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1608","1206","Clockwork Orange, A (1971)","1971","Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1609","2566","Doug's 1st Movie (1999)","1999","Animation|Children's",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1610","2619","Mascara (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1611","2219","Murder! (1930)","1930","Mystery|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"1612","3562","Committed (2000)","2000","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1613","2785","Tales of Terror (1962)","1962","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1614","2095","Shaggy D.A., The (1976)","1976","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1615","990","Maximum Risk (1996)","1996","Action|Adventure|Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1616","2400","Prancer (1989)","1989","Children's|Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1617","1063","Johns (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1618","2594","Open Your Eyes (Abre los ojos) (1997)","1997","Drama|Romance|Sci-Fi",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"1619","1214","Alien (1979)","1979","Action|Horror|Sci-Fi|Thriller",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"1620","2597","Lost & Found (1999)","1999","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1621","1077","Sleeper (1973)","1973","Comedy|Sci-Fi",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"1622","1559","Next Step, The (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1623","832","Ransom (1996)","1996","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1624","1945","On the Waterfront (1954)","1954","Crime|Drama",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1625","325","National Lampoon's Senior Trip (1995)","1995","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626","1503","8 Heads in a Duffel Bag (1997)","1997","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1627","2007","Polish Wedding (1998)","1998","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1628","2613","Night of the Comet (1984)","1984","Action|Horror|Sci-Fi",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1629","1976","Friday the 13th Part 3: 3D (1982)","1982","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1630","2360","Celebration, The (Festen) (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1631","2149","House II: The Second Story (1987)","1987","Comedy|Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1632","2102","Steamboat Willie (1940)","1940","Animation|Children's|Comedy|Musical",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1633","814","Boy Called Hate, A (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1634","2401","Pale Rider (1985)","1985","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1635","3676","Eraserhead (1977)","1977","Drama|Horror",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1636","36","Dead Man Walking (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1637","3836","Kelly's Heroes (1970)","1970","Action|Comedy|War",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1638","68","French Twist (Gazon maudit) (1995)","1995","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1639","1327","Amityville Horror, The (1979)","1979","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1640","3220","Night Tide (1961)","1961","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1641","1914","Smoke Signals (1998)","1998","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1642","570","Slingshot, The (Kådisbellan ) (1993)","1993","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1643","2280","Clay Pigeons (1998)","1998","Crime",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1644","3823","Wonderland (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1645","1906","Mr. Jealousy (1997)","1997","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1646","3632","Monsieur Verdoux (1947)","1947","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1647","354","Cobb (1994)","1994","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1648","1049","Ghost and the Darkness, The (1996)","1996","Action|Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1649","11","American President, The (1995)","1995","Comedy|Drama|Romance",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"1650","1443","Tickle in the Heart, A (1996)","1996","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1651","3375","Destination Moon (1950)","1950","Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1652","1877","Little Men (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1653","3539","Filth and the Fury, The (2000)","2000","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1654","2841","Stir of Echoes (1999)","1999","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1655","617","Flower of My Secret, The (La Flor de Mi Secreto) (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1656","93","Vampire in Brooklyn (1995)","1995","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1657","3573","Carnosaur 2 (1995)","1995","Horror|Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1658","180","Mallrats (1995)","1995","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659","2484","Tinseltown (1998)","1998","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1660","3463","Last Resort (1994)","1994","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1661","2485","She's All That (1999)","1999","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1662","2794","European Vacation (1985)","1985","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663","383","Wyatt Earp (1994)","1994","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1664","2607","Get Real (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1665","1642","Indian Summer (a.k.a. Alive & Kicking) (1996)","1996","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1666","500","Mrs. Doubtfire (1993)","1993","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1667","2823","Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)","1919","Action|Drama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1668","3754","Adventures of Rocky and Bullwinkle, The (2000)","2000","Animation|Children's|Comedy",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1669","1106","Leopard Son, The (1996)","1996","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1670","1109","Charm's Incidents (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1671","3218","Poison (1991)","1991","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1672","1453","Beautician and the Beast, The (1997)","1997","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1673","3206","Against All Odds (1984)","1984","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1674","756","Carmen Miranda: Bananas Is My Business (1994)","1994","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1675","2000","Lethal Weapon (1987)","1987","Action|Comedy|Crime|Drama",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1676","1827","Big One, The (1997)","1997","Comedy|Documentary",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1677","710","Celtic Pride (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1678","586","Home Alone (1990)","1990","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1679","1680","Sliding Doors (1998)","1998","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1680","2123","All Dogs Go to Heaven (1989)","1989","Animation|Children's",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1681","3559","Limelight (1952)","1952","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1682","247","Heavenly Creatures (1994)","1994","Drama|Fantasy|Romance|Thriller",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"1683","1520","Commandments (1997)","1997","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1684","1853","Alan Smithee Film: Burn Hollywood Burn, An (1997)","1997","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1685","3915","Girlfight (2000)","2000","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1686","741","Ghost in the Shell (Kokaku kidotai) (1995)","1995","Animation|Sci-Fi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1687","2524","Towering Inferno, The (1974)","1974","Action|Drama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1688","249","Immortal Beloved (1994)","1994","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1689","2093","Return to Oz (1985)","1985","Adventure|Children's|Fantasy|Sci-Fi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1690","1776","Ride (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1691","2741","No Mercy (1986)","1986","Action|Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1692","852","Tin Cup (1996)","1996","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1693","2837","Bedrooms & Hallways (1998)","1998","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1694","3178","Hurricane, The (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1695","3534","28 Days (2000)","2000","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1696","1189","Thin Blue Line, The (1988)","1988","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1697","2252","Hero (1992)","1992","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1698","291","Poison Ivy II (1995)","1995","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1699","1948","Tom Jones (1963)","1963","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700","2757","Frances (1982)","1982","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1701","2633","Mummy, The (1932)","1932","Horror|Romance",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1702","3733","Paper Chase, The (1973)","1973","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1703","168","First Knight (1995)","1995","Action|Adventure|Drama|Romance",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1704","2750","Radio Days (1987)","1987","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1705","3705","Bird on a Wire (1990)","1990","Action|Adventure|Romance|Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1706","2330","Hands on a Hard Body (1996)","1996","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1707","2925","Conformist, The (Il Conformista) (1970)","1970","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1708","668","Pather Panchali (1955)","1955","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1709","3144","Glass Bottom Boat, The (1966)","1966","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1710","2982","Guardian, The (1990)","1990","Horror|Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"1711","1357","Shine (1996)","1996","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1712","1767","Music From Another Room (1998)","1998","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1713","2205","Mr. & Mrs. Smith (1941)","1941","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1714","2300","Producers, The (1968)","1968","Comedy|Musical",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1715","3147","Green Mile, The (1999)","1999","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1716","2843","Black Cat, White Cat (Crna macka, beli macor) (1998)","1998","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1717","3507","Odd Couple, The (1968)","1968","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1718","1141","Hoogste tijd (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1719","3798","What Lies Beneath (2000)","2000","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1720","463","Guilty as Sin (1993)","1993","Crime|Drama|Thriller",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"1721","551","Nightmare Before Christmas, The (1993)","1993","Children's|Comedy|Musical",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1722","25","Leaving Las Vegas (1995)","1995","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1723","2979","Body Shots (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1724","985","Small Wonders (1996)","1996","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1725","3529","Postman Always Rings Twice, The (1981)","1981","Crime|Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"1726","2409","Rocky II (1979)","1979","Action|Drama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1727","1009","Escape to Witch Mountain (1975)","1975","Adventure|Children's|Fantasy",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1728","1387","Jaws (1975)","1975","Action|Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1729","3700","Brother from Another Planet, The (1984)","1984","Drama|Sci-Fi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"1730","1177","Enchanted April (1991)","1991","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1731","3329","Year My Voice Broke, The (1987)","1987","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1732","3458","Blood and Sand (Sangre y Arena) (1989)","1989","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1733","1588","George of the Jungle (1997)","1997","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1734","148","Awfully Big Adventure, An (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1735","2023","Godfather: Part III, The (1990)","1990","Action|Crime|Drama",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1736","266","Legends of the Fall (1994)","1994","Drama|Romance|War|Western",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"1737","3097","Shop Around the Corner, The (1940)","1940","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1738","3074","Jeremiah Johnson (1972)","1972","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1739","625","Asfour Stah (1990)","1990","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1740","775","Spirits of the Dead (Tre Passi nel Delirio) (1968)","1968","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1741","1841","Gingerbread Man, The (1998)","1998","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"1742","1798","Hush (1998)","1998","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1743","204","Under Siege 2: Dark Territory (1995)","1995","Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744","2465","Deadly Friend (1986)","1986","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1745","2386","Jerry Springer: Ringmaster (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1746","3888","Skipped Parts (2000)","2000","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1747","3261","Singles (1992)","1992","Comedy|Drama|Romance",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"1748","515","Remains of the Day, The (1993)","1993","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1749","298","Pushing Hands (1992)","1992","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750","3233","Smashing Time (1967)","1967","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1751","1968","Breakfast Club, The (1985)","1985","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1752","72","Kicking and Screaming (1995)","1995","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1753","467","Live Nude Girls (1995)","1995","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1754","2424","You've Got Mail (1998)","1998","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1755","3662","Puppet Master III: Toulon's Revenge (1991)","1991","Horror|Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"1756","669","Aparajito (1956)","1956","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1757","3241","Cup, The (Phörpa) (1999)","1999","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1758","3730","Conversation, The (1974)","1974","Drama|Mystery",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1759","3352","Brown's Requiem (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1760","2942","Flashdance (1983)","1983","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1761","3237","Kestrel's Eye (Falkens öga) (1998)","1998","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1762","1788","Men With Guns (1997)","1997","Action|Drama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1763","1704","Good Will Hunting (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1764","1815","Eden (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1765","1865","Wild Man Blues (1998)","1998","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1766","3473","Jonah Who Will Be 25 in the Year 2000 (1976)","1976","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1767","3596","Screwed (2000)","2000","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
